,feat1,feat2,label,dataset
414,1.13109013905,0.174206709732,0,Train
415,1.31345555735,0.516967975507,0,Train
416,2.08781744573,0.950208403066,0,Train
417,1.24686958346,0.895357272831,0,Train
418,1.4209436364,1.08742118268,0,Test
419,0.453634492771,0.889483267157,0,Train
420,1.97712557115,2.08771690675,0,Train
421,0.762783151438,0.284447888436,0,Train
422,1.60335585705,0.61884730379,0,Val
423,0.532864798767,1.04068004023,0,Test
424,1.07189572216,1.43571287964,0,Train
425,0.375252831516,1.32639611274,0,Train
426,1.43366293542,0.857425035199,0,Test
427,0.434602789258,1.00735753426,0,Train
428,0.718830608714,0.59446145254,0,Val
429,0.599709401908,0.50417134074,0,Val
430,1.43126802426,1.16747992464,0,Train
431,1.42608377902,1.11557825774,0,Train
432,1.26592230174,0.675271107066,0,Train
433,1.20592656229,1.39757868428,0,Train
434,-0.0401083988929,0.781711403133,0,Train
435,1.08299162906,1.11033045527,0,Test
436,1.65729627705,1.40000092672,0,Test
437,0.227503043968,1.23424188505,0,Val
438,0.799589276817,1.94888431073,0,Train
439,0.787431619999,0.888074352141,0,Train
440,1.42864964598,0.611719658341,0,Train
441,1.31608869789,0.758176204237,0,Train
442,1.01840939687,0.760083926564,0,Val
443,0.946933689407,1.66599697574,0,Train
444,0.388720838386,1.15783432697,0,Train
445,1.18596220222,0.981132689893,0,Val
446,1.73337707435,0.46189046825,0,Train
447,1.01272830428,1.05606172093,0,Train
448,1.78248168821,1.09229422258,0,Train
449,0.429684774485,0.564775005582,0,Val
450,1.09452717866,0.911342350461,0,Val
451,1.41846711055,0.293239429026,0,Train
452,1.31564332008,0.742127148713,0,Train
453,1.05382615032,1.71979653946,0,Val
454,0.699873887162,0.913696704149,0,Train
455,1.84582016138,1.69542426936,0,Test
456,0.326811177956,0.536678707379,0,Test
457,1.93409566652,1.02665063547,0,Train
458,0.711160525843,0.178670428495,0,Train
459,0.566815334905,0.473186332591,0,Train
460,1.41924907988,0.386602665981,0,Val
461,1.67746901597,0.373583687756,0,Train
462,1.80460026831,1.13474221736,0,Train
463,1.08565947678,0.985398106489,0,Train
464,1.97913845988,0.622203939817,0,Train
465,1.64358367243,1.27096086201,0,Train
466,0.821765829441,0.788349508428,0,Train
467,1.13409289231,1.06007771697,0,Train
468,0.537152931636,1.46566045058,0,Train
469,0.769309764004,1.68396956357,0,Val
470,0.869090855152,0.865762886901,0,Train
471,0.949581947573,1.62138660439,0,Train
472,1.01641215326,1.17258464863,0,Train
473,0.504568231673,2.089060939,0,Val
474,0.415577624568,0.486398558875,0,Train
475,0.571006158524,0.220448004352,0,Train
476,1.04492568469,1.71270247877,0,Test
477,1.22371287029,0.774857646183,0,Train
478,1.28393367728,1.36441978988,0,Train
479,0.890643955386,1.22413126702,0,Train
480,1.12047340177,1.16967549147,0,Train
481,1.40588686125,1.15831773526,0,Train
482,0.477346742798,0.112316630051,0,Train
483,0.599380925523,0.151469527759,0,Val
484,-0.00205502246041,1.34398432162,0,Val
485,1.21670759563,0.839070016817,0,Train
486,1.21179913574,1.37341504484,0,Train
487,0.489382093739,0.830913327113,0,Val
488,0.709154408797,1.08254044805,0,Test
489,0.739457053311,1.74434245175,0,Train
490,0.788506389884,1.23390204147,0,Train
491,1.55994130952,0.831546914121,0,Train
492,1.60318273188,1.35848026353,0,Train
493,1.92130404263,0.466055761908,0,Val
494,0.235864021119,1.20580747526,0,Train
495,1.35222240125,1.71746083944,0,Train
496,0.591352434628,1.20406235863,0,Train
497,1.02920418935,0.810964805358,0,Train
498,0.826592827598,1.5320804041,0,Test
499,1.13678095856,0.39940698887,0,Val
500,-1.18695375633,0.964001356745,1,Test
501,-0.607108402568,1.53873506184,1,Test
502,0.128410191891,2.07945667712,1,Test
503,-1.60066704723,1.05624582605,1,Train
504,-1.24316371258,0.349856290233,1,Train
505,-0.581375008001,1.4069371527,1,Train
506,-0.958573195202,0.820044458913,1,Train
507,-1.37672382038,1.4051913606,1,Test
508,-1.36094139196,-0.0879275653699,1,Train
509,-0.698393793237,1.35812351247,1,Train
510,-1.2897447295,1.09898594106,1,Train
511,-0.455697677728,0.866754681737,1,Test
512,-0.422730481061,0.876436870801,1,Val
513,-0.698290376153,1.97413185733,1,Test
514,-1.02997877776,0.919237964356,1,Train
515,-0.605312180827,0.907972854841,1,Train
516,-1.19402854429,0.910669790478,1,Val
517,-0.987954070197,1.46691836312,1,Train
518,-1.27867366173,0.85917518081,1,Test
519,-0.0486727415014,0.295357922208,1,Test
520,-0.0214570838578,1.36961244499,1,Test
521,-0.657068911899,1.30234160305,1,Val
522,-0.830413335263,1.17720700254,1,Train
523,-0.372869659563,1.63258729483,1,Train
524,-1.15391378271,1.49430946891,1,Test
525,-1.14837948711,1.00326231586,1,Train
526,-0.76504378738,1.17504907007,1,Train
527,-1.60261321117,1.12093627132,1,Val
528,-0.954950726019,-0.19373669928,1,Train
529,-0.831984950647,0.592513429242,1,Test
530,-0.555829654254,0.942462996177,1,Train
531,-0.817992798794,1.17065500164,1,Train
532,-0.818208054943,1.5050176687,1,Train
533,-0.380026163934,0.90148533474,1,Train
534,-0.762764153095,1.33839456878,1,Val
535,-0.632238358718,1.64673440219,1,Train
536,-0.454393643487,0.977665297822,1,Train
537,-0.493095392444,1.43206863661,1,Train
538,-1.48146183535,0.439758853686,1,Train
539,-0.771763559656,1.06723171294,1,Train
540,-0.233323873341,0.621392137104,1,Val
541,-1.31933152613,0.984643120453,1,Test
542,-1.38564254104,0.451720593028,1,Test
543,-0.314021618709,0.69919461503,1,Val
544,-0.65611951337,1.13463271392,1,Test
545,-1.45601088535,0.627981758665,1,Val
546,-0.33271743787,1.39577757765,1,Train
547,-0.94373733223,1.63920121649,1,Test
548,-1.18774839901,0.887740138555,1,Val
549,-0.469521654527,1.03218976613,1,Test
550,-1.46359107338,0.507077055062,1,Test
551,-0.483229522231,1.28021338687,1,Train
552,-0.840069309577,0.479056359495,1,Val
553,-1.32363297361,-0.168597575764,1,Val
554,-1.7239324845,0.779462477465,1,Train
555,-1.13491489556,-0.22372791805,1,Val
556,-1.74783007976,1.24226010803,1,Train
557,-1.43653932803,1.12467810447,1,Val
558,-0.756053391226,1.22787621481,1,Test
559,-1.5575069904,1.08004333883,1,Train
560,-0.2109120422,0.456028423091,1,Train
561,-0.972068350898,0.713939652776,1,Val
562,-0.65285123967,1.08137319481,1,Train
563,-2.09641616341,0.492899647494,1,Test
564,-1.17813915863,0.974497676017,1,Train
565,-1.00368620843,0.767729672593,1,Train
566,-1.38445173497,1.77424580954,1,Train
567,-0.534647968677,1.36276559076,1,Val
568,-0.858735633333,1.41502519403,1,Test
569,-0.586341247659,0.47090952813,1,Train
570,-1.62277895928,1.44152859441,1,Train
571,-1.25941843372,0.620586943534,1,Test
572,-0.804011145295,1.7332203532,1,Train
573,-1.22199234058,0.643999406727,1,Test
574,-1.21596129752,1.48976849087,1,Val
575,-0.479728494701,1.00765576567,1,Val
576,-1.7518385598,1.52870049746,1,Train
577,-1.06825255524,0.520935394834,1,Train
578,-1.87226285058,2.25084903638,1,Val
579,-0.980827579356,1.0732964099,1,Val
580,-0.812975857514,1.50335436618,1,Train
581,-1.09609174898,0.571414420577,1,Train
582,-1.65713909227,1.0747205666,1,Test
583,-1.50277725692,0.505703603797,1,Test
584,-0.662112774716,1.22564505305,1,Train
585,-0.765332104822,1.60002493191,1,Train
586,-0.400799902099,0.56241385122,1,Test
587,-1.58572347208,0.985512814104,1,Train
588,-1.57929253332,1.4018180861,1,Val
589,-1.93999936429,0.652360788243,1,Train
590,-0.416294681486,0.643722098728,1,Train
591,-0.898307144513,1.11630074867,1,Train
592,-1.04009039421,1.53920900442,1,Test
593,-1.08170358682,0.855564200736,1,Train
594,-0.882981032008,2.1030519141,1,Val
595,0.314239745772,0.683894456392,1,Train
596,-0.85603228355,1.27906331238,1,Train
597,0.171961016873,1.7903936418,1,Train
598,-0.566221884554,1.27078055593,1,Train
599,-1.66897832403,1.71776509726,1,Train
600,-1.55246811093,0.948221083647,1,Train
601,-0.0787758423152,1.47660259028,1,Train
602,-1.15517001607,0.480068222846,1,Train
603,-1.27000714455,1.39456031609,1,Test
604,-0.297601915568,1.79760327852,1,Train
605,-0.192001700963,2.23033302703,1,Train
606,-1.31628489119,0.722858576,1,Train
607,-1.71601425994,1.66733592605,1,Train
608,-1.35628252049,1.37144744066,1,Train
609,-1.33685102268,0.416905632674,1,Train
610,-0.631256339366,1.27848746066,1,Val
611,-0.444491839171,1.00801251534,1,Val
612,-0.918287964347,1.55533893289,1,Test
613,-1.76431466398,1.57228049007,1,Train
614,-0.697172160655,1.10695329372,1,Val
615,-0.658776292009,1.39338156348,1,Val
616,-0.661915910321,1.18037410897,1,Train
617,-0.776076655716,0.161673137328,1,Train
618,-1.59757383908,1.67707439332,1,Val
619,-0.324767060332,1.61042990329,1,Train
620,-1.70159387649,0.785371112757,1,Train
621,-1.36961042639,0.835710107549,1,Train
622,-1.82728876283,1.27047076953,1,Train
623,-0.72818576409,0.669981409146,1,Train
624,-1.51431504006,1.77047531845,1,Train
625,-1.19269195481,0.90389033627,1,Train
626,-1.61426525355,1.2964219136,1,Test
627,-1.60893786356,1.87621493537,1,Train
628,-1.32281751346,1.62481881459,1,Test
629,-1.43320711609,0.798771670999,1,Test
630,-1.86783101395,0.505253282598,1,Train
631,-1.14888113078,1.53989450697,1,Train
632,-0.521241599769,0.793615327126,1,Train
633,-0.615059988655,1.70037798728,1,Train
